time/s	mode	Capacity/mA.h	(Q-Qo)/mA.h	Ewe/V	cycle number	
8.230010764501127E+004	1	8.672018435256625E+001	-8.672018255797217E+001	2.2963378E+000	0.000000000000000E+000
8.233010783790203E+004	1	8.675179973673919E+001	-8.675179794144715E+001	2.2960896E+000	0.000000000000000E+000
8.236010803080583E+004	1	8.678341513876450E+001	-8.678341334277471E+001	2.2956696E+000	0.000000000000000E+000
8.239010822372313E+004	1	8.681503052071977E+001	-8.681502872401619E+001	2.2954023E+000	0.000000000000000E+000
8.242010841659980E+004	1	8.684664586005410E+001	-8.684664406266509E+001	2.2951159E+000	0.000000000000000E+000
8.245010860954365E+004	1	8.687826122629929E+001	-8.687825942818981E+001	2.2946577E+000	0.000000000000000E+000
8.248010880240460E+004	1	8.690987655345980E+001	-8.690987475466358E+001	2.2941422E+000	0.000000000000000E+000
8.251010899533960E+004	1	8.694149199321335E+001	-8.694149019370238E+001	2.2940276E+000	0.000000000000000E+000
8.254010918822522E+004	1	8.697310744252657E+001	-8.697310564225030E+001	2.2937222E+000	0.000000000000000E+000
8.257010938113366E+004	1	8.700472285318145E+001	-8.700472105221934E+001	2.2933404E+000	0.000000000000000E+000
8.260010957404583E+004	1	8.703633819946266E+001	-8.703633639780267E+001	2.2932067E+000	0.000000000000000E+000
8.263010976692772E+004	1	8.706795373052391E+001	-8.706795192816607E+001	2.2931495E+000	0.000000000000000E+000
8.266010995986644E+004	1	8.709956914296288E+001	-8.709956733990542E+001	2.2928629E+000	0.000000000000000E+000
8.269011015272787E+004	1	8.713118454127590E+001	-8.713118273749627E+001	2.2925575E+000	0.000000000000000E+000
8.272011034566798E+004	1	8.716280002869317E+001	-8.716279822419145E+001	2.2922711E+000	0.000000000000000E+000
8.275011053854798E+004	1	8.719441545734703E+001	-8.719441365211445E+001	2.2919466E+000	0.000000000000000E+000
8.278011073146155E+004	1	8.722603088286996E+001	-8.722602907693906E+001	2.2916410E+000	0.000000000000000E+000
8.281011092436861E+004	1	8.725764620879713E+001	-8.725764440217209E+001	2.2915456E+000	0.000000000000000E+000
8.284011111725564E+004	1	8.728926148524128E+001	-8.728925967794027E+001	2.2912593E+000	0.000000000000000E+000
8.287011131018971E+004	1	8.732087690102192E+001	-8.732087509300197E+001	2.2910492E+000	0.000000000000000E+000
8.290011150305159E+004	1	8.735249220242872E+001	-8.735249039370603E+001	2.2908392E+000	0.000000000000000E+000
8.293011169599718E+004	1	8.738410758434912E+001	-8.738410577489832E+001	2.2905338E+000	0.000000000000000E+000
8.296011188887246E+004	1	8.741572299023946E+001	-8.741572118007109E+001	2.2904000E+000	0.000000000000000E+000
8.299011208179151E+004	1	8.744733846835732E+001	-8.744733665745672E+001	2.2899799E+000	0.000000000000000E+000
8.302011227469333E+004	1	8.747895395387374E+001	-8.747895214227486E+001	2.2896554E+000	0.000000000000000E+000
8.305011246758513E+004	1	8.751056944666699E+001	-8.751056763434664E+001	2.2895792E+000	0.000000000000000E+000
8.308011266051349E+004	1	8.754218487126424E+001	-8.754218305821016E+001	2.2891972E+000	0.000000000000000E+000
8.311011285337899E+004	1	8.757380023542710E+001	-8.757379842170651E+001	2.2889681E+000	0.000000000000000E+000
8.314011304632598E+004	1	8.760541554670027E+001	-8.760541373229006E+001	2.2882807E+000	0.000000000000000E+000
8.317011323919613E+004	1	8.763703084077865E+001	-8.763702902566550E+001	2.2876508E+000	0.000000000000000E+000
8.320011343212053E+004	1	8.766864606048428E+001	-8.766864424465763E+001	2.2873261E+000	0.000000000000000E+000
8.323011362501723E+004	1	8.770026117217364E+001	-8.770025935565356E+001	2.2868297E+000	0.000000000000000E+000
8.326011381791439E+004	1	8.773187626541707E+001	-8.773187444824325E+001	2.2866006E+000	0.000000000000000E+000
8.329011401083763E+004	1	8.776349144612414E+001	-8.776348962826899E+001	2.2863524E+000	0.000000000000000E+000
8.332011420370778E+004	1	8.779510661981500E+001	-8.779510480126805E+001	2.2860851E+000	0.000000000000000E+000
8.335011439665384E+004	1	8.782672174066644E+001	-8.782671992145242E+001	2.2859132E+000	0.000000000000000E+000
8.338011458951840E+004	1	8.785833691938710E+001	-8.785833509949811E+001	2.2854359E+000	0.000000000000000E+000
8.341011478244723E+004	1	8.788995210921613E+001	-8.788995028863928E+001	2.2850349E+000	0.000000000000000E+000
8.344011497533880E+004	1	8.792156746288184E+001	-8.792156564159595E+001	2.2847676E+000	0.000000000000000E+000
8.347011516824109E+004	1	8.795318277693816E+001	-8.795318095496167E+001	2.2843094E+000	0.000000000000000E+000
8.350011536115932E+004	1	8.798479814149351E+001	-8.798479631880831E+001	2.2838130E+000	0.000000000000000E+000
8.353011555403518E+004	1	8.801641345291532E+001	-8.801641162950325E+001	2.2833931E+000	0.000000000000000E+000
8.356011574697995E+004	1	8.804802871041682E+001	-8.804802688632404E+001	2.2831447E+000	0.000000000000000E+000
8.359011593984137E+004	1	8.807964398622703E+001	-8.807964216144286E+001	2.2827058E+000	0.000000000000000E+000
8.362011613277544E+004	1	8.811125934191367E+001	-8.811125751644198E+001	2.2822666E+000	0.000000000000000E+000
8.365011632566201E+004	1	8.814287469067941E+001	-8.814287286452908E+001	2.2819803E+000	0.000000000000000E+000
8.368011651856953E+004	1	8.817448999817597E+001	-8.817448817130831E+001	2.2818465E+000	0.000000000000000E+000
8.371011671148310E+004	1	8.820610532397978E+001	-8.820610349640062E+001	2.2815983E+000	0.000000000000000E+000
8.374011690436408E+004	1	8.823772061658889E+001	-8.823771878834174E+001	2.2812355E+000	0.000000000000000E+000
8.377011709730419E+004	1	8.826933594535708E+001	-8.826933411638217E+001	2.2810447E+000	0.000000000000000E+000
8.380011729016606E+004	1	8.830095127039614E+001	-8.830094944074871E+001	2.2806818E+000	0.000000000000000E+000
8.383011748310571E+004	1	8.833256654622615E+001	-8.833256471588341E+001	2.2803764E+000	0.000000000000000E+000
8.386011767598690E+004	1	8.836418169575398E+001	-8.836417986476982E+001	2.2797654E+000	0.000000000000000E+000
8.389011786889954E+004	1	8.839579683027168E+001	-8.839579499860446E+001	2.2794218E+000	0.000000000000000E+000
8.392011806180753E+004	1	8.842741198416743E+001	-8.842741015183216E+001	2.2789636E+000	0.000000000000000E+000
8.395011825469357E+004	1	8.845902720929054E+001	-8.845902537628301E+001	2.2784481E+000	0.000000000000000E+000
8.398011844762811E+004	1	8.849064243241367E+001	-8.849064059878413E+001	2.2780089E+000	0.000000000000000E+000
8.401011864048999E+004	1	8.852225763831474E+001	-8.852225580404377E+001	2.2775507E+000	0.000000000000000E+000
8.404011883343465E+004	1	8.855387297289793E+001	-8.855387113794846E+001	2.2771878E+000	0.000000000000000E+000
8.407011902631097E+004	1	8.858548829012626E+001	-8.858548645448258E+001	2.2767680E+000	0.000000000000000E+000
8.410011921922863E+004	1	8.861710356551289E+001	-8.861710172920301E+001	2.2765579E+000	0.000000000000000E+000
8.413011941213137E+004	1	8.864871877342709E+001	-8.864871693643242E+001	2.2761188E+000	0.000000000000000E+000
8.416011960502248E+004	1	8.868033402876577E+001	-8.868033219106802E+001	2.2758896E+000	0.000000000000000E+000
8.419011979795177E+004	1	8.871194930848141E+001	-8.871194747009638E+001	2.2753551E+000	0.000000000000000E+000
8.422011999081587E+004	1	8.874356458314304E+001	-8.874356274409527E+001	2.2751641E+000	0.000000000000000E+000
8.425012018376193E+004	1	8.877517980774807E+001	-8.877517796801186E+001	2.2748013E+000	0.000000000000000E+000
8.428012037663301E+004	1	8.880679504926907E+001	-8.880679320880783E+001	2.2745912E+000	0.000000000000000E+000
8.431012056955579E+004	1	8.883841029255808E+001	-8.883840845141697E+001	2.2741714E+000	0.000000000000000E+000
8.434012076245341E+004	1	8.887002553399753E+001	-8.887002369218747E+001	2.2738657E+000	0.000000000000000E+000
8.437012095534964E+004	1	8.890164080164284E+001	-8.890163895914314E+001	2.2734840E+000	0.000000000000000E+000
8.440012114827381E+004	1	8.893325608662829E+001	-8.893325424344391E+001	2.2731020E+000	0.000000000000000E+000
8.443012134114350E+004	1	8.896487133056662E+001	-8.896486948667844E+001	2.2727010E+000	0.000000000000000E+000
8.446012153409049E+004	1	8.899648665724030E+001	-8.899648481265196E+001	2.2722812E+000	0.000000000000000E+000
8.449012172695645E+004	1	8.902810195924060E+001	-8.902810011392445E+001	2.2718611E+000	0.000000000000000E+000
8.452012191988435E+004	1	8.905971722156362E+001	-8.905971537553809E+001	2.2714791E+000	0.000000000000000E+000
8.455012211277685E+004	1	8.909133239846749E+001	-8.909133055175718E+001	2.2707918E+000	0.000000000000000E+000
8.458012230567820E+004	1	8.912294756850575E+001	-8.912294572113164E+001	2.2701237E+000	0.000000000000000E+000
8.461012249859772E+004	1	8.915456287970385E+001	-8.915456103166272E+001	2.2695127E+000	0.000000000000000E+000
8.464012269147229E+004	1	8.918617810017932E+001	-8.918617625144060E+001	2.2691882E+000	0.000000000000000E+000
8.467012288441835E+004	1	8.921779333745718E+001	-8.921779148804431E+001	2.2686918E+000	0.000000000000000E+000
8.470012307728024E+004	1	8.924940855864931E+001	-8.924940670854494E+001	2.2683098E+000	0.000000000000000E+000
8.473012327021384E+004	1	8.928102375322072E+001	-8.928102190241242E+001	2.2679088E+000	0.000000000000000E+000
8.476012346310134E+004	1	8.931263888153033E+001	-8.931263703004562E+001	2.2673171E+000	0.000000000000000E+000
8.479012365600793E+004	1	8.934425405516197E+001	-8.934425220298513E+001	2.2668779E+000	0.000000000000000E+000
8.482012384892197E+004	1	8.937586933014560E+001	-8.937586747725466E+001	2.2664578E+000	0.000000000000000E+000
8.485012404180190E+004	1	8.940748454115266E+001	-8.940748268756337E+001	2.2658851E+000	0.000000000000000E+000
8.488012423474249E+004	1	8.943909975788097E+001	-8.943909790361447E+001	2.2654078E+000	0.000000000000000E+000
8.491012442760391E+004	1	8.947071491500019E+001	-8.947071306011640E+001	2.2650449E+000	0.000000000000000E+000
8.494012462054216E+004	1	8.950233017542706E+001	-8.950232831978634E+001	2.2646632E+000	0.000000000000000E+000
8.497012481342453E+004	1	8.953394556835839E+001	-8.953394371200106E+001	2.2641859E+000	0.000000000000000E+000
8.500012500633622E+004	1	8.956556089427092E+001	-8.956555903725773E+001	2.2636893E+000	0.000000000000000E+000
8.503012519924513E+004	1	8.959717604703827E+001	-8.959717418937514E+001	2.2634220E+000	0.000000000000000E+000
8.506012539213029E+004	1	8.962879146795524E+001	-8.962878960959392E+001	2.2628493E+000	0.000000000000000E+000
8.509012558506575E+004	1	8.966040675402257E+001	-8.966040489498944E+001	2.2624102E+000	0.000000000000000E+000
8.512012577792670E+004	1	8.969202199036934E+001	-8.969202013060634E+001	2.2619519E+000	0.000000000000000E+000
8.515012597087008E+004	1	8.972363724798059E+001	-8.972363538755565E+001	2.2614746E+000	0.000000000000000E+000
8.518012616374728E+004	1	8.975525244009057E+001	-8.975525057900434E+001	2.2610164E+000	0.000000000000000E+000
8.521012635666411E+004	1	8.978686758543172E+001	-8.978686572371100E+001	2.2607300E+000	0.000000000000000E+000
8.524012654956791E+004	1	8.981848281904909E+001	-8.981848095666504E+001	2.2601764E+000	0.000000000000000E+000
8.527012674245820E+004	1	8.985009808650194E+001	-8.985009622347884E+001	2.2596035E+000	0.000000000000000E+000
8.530012693538901E+004	1	8.988171347676797E+001	-8.988171161304220E+001	2.2589736E+000	0.000000000000000E+000
8.533012712825276E+004	1	8.991332890746335E+001	-8.991332704302555E+001	2.2585154E+000	0.000000000000000E+000
8.536012732119928E+004	1	8.994494418287280E+001	-8.994494231773758E+001	2.2580571E+000	0.000000000000000E+000
8.539012751407130E+004	1	8.997655946727505E+001	-8.997655760141436E+001	2.2575798E+000	0.000000000000000E+000
8.542012770699314E+004	1	9.000817468693734E+001	-9.000817282035807E+001	2.2571597E+000	0.000000000000000E+000
8.545012789989170E+004	1	9.003978991506413E+001	-9.003978804781998E+001	2.2565486E+000	0.000000000000000E+000
8.548012809278676E+004	1	9.007140513694416E+001	-9.007140326901849E+001	2.2562242E+000	0.000000000000000E+000
8.551012828571233E+004	1	9.010302042321503E+001	-9.010301855461908E+001	2.2555749E+000	0.000000000000000E+000
8.554012847858109E+004	1	9.013463565893952E+001	-9.013463378964927E+001	2.2551739E+000	0.000000000000000E+000
8.557012867152807E+004	1	9.016625101126661E+001	-9.016624914129723E+001	2.2547541E+000	0.000000000000000E+000
8.560012886439497E+004	1	9.019786630309599E+001	-9.019786443245951E+001	2.2540095E+000	0.000000000000000E+000
8.563012905732263E+004	1	9.022948169904105E+001	-9.022947982771217E+001	2.2535322E+000	0.000000000000000E+000
8.566012925021607E+004	1	9.026109709869266E+001	-9.026109522665575E+001	2.2529020E+000	0.000000000000000E+000
8.569012944311602E+004	1	9.029271245335920E+001	-9.029271058064228E+001	2.2525582E+000	0.000000000000000E+000
8.572012963603600E+004	1	9.032432775105356E+001	-9.032432587766392E+001	2.2520237E+000	0.000000000000000E+000
8.575012982890941E+004	1	9.035594304920200E+001	-9.035594117515024E+001	2.2514129E+000	0.000000000000000E+000
8.578013002185593E+004	1	9.038755830151192E+001	-9.038755642674144E+001	2.2509356E+000	0.000000000000000E+000
8.581013021471770E+004	1	9.041917354006225E+001	-9.041917166460865E+001	2.2505345E+000	0.000000000000000E+000
8.584013040764979E+004	1	9.045078891485204E+001	-9.045078703871134E+001	2.2499235E+000	0.000000000000000E+000
8.587013060053810E+004	1	9.048240439822327E+001	-9.048240252135521E+001	2.2495036E+000	0.000000000000000E+000
8.590013079344365E+004	1	9.051401984776555E+001	-9.051401797017955E+001	2.2491217E+000	0.000000000000000E+000
8.593013098635862E+004	1	9.054563529832139E+001	-9.054563342002677E+001	2.2486825E+000	0.000000000000000E+000
8.596013117923774E+004	1	9.057725068841164E+001	-9.057724880940883E+001	2.2482243E+000	0.000000000000000E+000
8.599013137217925E+004	1	9.060886602159238E+001	-9.060886414191268E+001	2.2477279E+000	0.000000000000000E+000
8.602013156504021E+004	1	9.064048133108396E+001	-9.064047945068995E+001	2.2470596E+000	0.000000000000000E+000
8.605013175797754E+004	1	9.067209666679712E+001	-9.067209478571149E+001	2.2465060E+000	0.000000000000000E+000
8.608013195086131E+004	1	9.070371194294233E+001	-9.070371006116433E+001	2.2458758E+000	0.000000000000000E+000
8.611013214377209E+004	1	9.073532723193233E+001	-9.073532534945286E+001	2.2452459E+000	0.000000000000000E+000
8.614013233668241E+004	1	9.076694249890654E+001	-9.076694061574013E+001	2.2449977E+000	0.000000000000000E+000
8.617013252956665E+004	1	9.079855785170943E+001	-9.079855596786557E+001	2.2442148E+000	0.000000000000000E+000
8.620013272250349E+004	1	9.083017323882422E+001	-9.083017135427347E+001	2.2437565E+000	0.000000000000000E+000
8.623013291536536E+004	1	9.086178848956177E+001	-9.086178660433387E+001	2.2432029E+000	0.000000000000000E+000
8.626013310830781E+004	1	9.089340368337754E+001	-9.089340179746543E+001	2.2426302E+000	0.000000000000000E+000
8.629013330118574E+004	1	9.092501891811196E+001	-9.092501703150643E+001	2.2420192E+000	0.000000000000000E+000
8.632013349410164E+004	1	9.095663416114787E+001	-9.095663227388128E+001	2.2414081E+000	0.000000000000000E+000
8.635013368700637E+004	1	9.098824935884083E+001	-9.098824747090255E+001	2.2409117E+000	0.000000000000000E+000
8.638013387989567E+004	1	9.101986457110837E+001	-9.101986268249894E+001	2.2401862E+000	0.000000000000000E+000
8.641013407282741E+004	1	9.105147974238653E+001	-9.105147785310157E+001	2.2395945E+000	0.000000000000000E+000
8.644013426569023E+004	1	9.108309506508596E+001	-9.108309317511348E+001	2.2391553E+000	0.000000000000000E+000
8.647013445863721E+004	1	9.111471024101202E+001	-9.111470835032813E+001	2.2385252E+000	0.000000000000000E+000
8.650013465151028E+004	1	9.114632543756483E+001	-9.114632354621230E+001	2.2380288E+000	0.000000000000000E+000
8.653013484443119E+004	1	9.117794070826419E+001	-9.117793881624158E+001	2.2373986E+000	0.000000000000000E+000
8.656013503733068E+004	1	9.120955595970781E+001	-9.120955406698036E+001	2.2367306E+000	0.000000000000000E+000
8.659013523022458E+004	1	9.124117135600247E+001	-9.124116946256552E+001	2.2359667E+000	0.000000000000000E+000
8.662013542315061E+004	1	9.127278672100975E+001	-9.127278482686445E+001	2.2353940E+000	0.000000000000000E+000
8.665013561601797E+004	1	9.130440198482091E+001	-9.130440008997113E+001	2.2347257E+000	0.000000000000000E+000
8.668013580896449E+004	1	9.133601730322495E+001	-9.133601540765984E+001	2.2341530E+000	0.000000000000000E+000
8.671013600183232E+004	1	9.136763269947872E+001	-9.136763080321057E+001	2.2336566E+000	0.000000000000000E+000
8.674013619475835E+004	1	9.139924798457908E+001	-9.139924608756101E+001	2.2331028E+000	0.000000000000000E+000
8.677013638765272E+004	1	9.143086329215446E+001	-9.143086139443928E+001	2.2324538E+000	0.000000000000000E+000
8.680013658055221E+004	1	9.146247861851781E+001	-9.146247672012731E+001	2.2319000E+000	0.000000000000000E+000
8.683013677347312E+004	1	9.149409387479977E+001	-9.149409197575251E+001	2.2312317E+000	0.000000000000000E+000
8.686013696634560E+004	1	9.152570905043839E+001	-9.152570715071001E+001	2.2306209E+000	0.000000000000000E+000
8.689013715929212E+004	1	9.155732431717125E+001	-9.155732241675631E+001	2.2302580E+000	0.000000000000000E+000
8.692013735215482E+004	1	9.158893949466007E+001	-9.158893759358067E+001	2.2295706E+000	0.000000000000000E+000
8.695013754508598E+004	1	9.162055468174191E+001	-9.162055277999136E+001	2.2292843E+000	0.000000000000000E+000
8.698013773797569E+004	1	9.165216984443438E+001	-9.165216794201416E+001	2.2286925E+000	0.000000000000000E+000
8.701013793088030E+004	1	9.168378499311746E+001	-9.168378309003114E+001	2.2278905E+000	0.000000000000000E+000
8.704013812379655E+004	1	9.171540014735268E+001	-9.171539824360700E+001	2.2270315E+000	0.000000000000000E+000
8.707013831667439E+004	1	9.174701533848398E+001	-9.174701343405108E+001	2.2264585E+000	0.000000000000000E+000
8.710013850961719E+004	1	9.177863052471777E+001	-9.177862861956406E+001	2.2262104E+000	0.000000000000000E+000
8.713013870247907E+004	1	9.181024571636662E+001	-9.181024381054688E+001	2.2256567E+000	0.000000000000000E+000
8.716013889541547E+004	1	9.184186076358813E+001	-9.184185885714319E+001	2.2251031E+000	0.000000000000000E+000
8.719013908829971E+004	1	9.187347590613942E+001	-9.187347399904739E+001	2.2244349E+000	0.000000000000000E+000
8.722013928120956E+004	1	9.190509116975532E+001	-9.190508926199531E+001	2.2240148E+000	0.000000000000000E+000
8.725013947412081E+004	1	9.193670642453591E+001	-9.193670451605654E+001	2.2232702E+000	0.000000000000000E+000
8.728013966700400E+004	1	9.196832176587712E+001	-9.196831985668952E+001	2.2224109E+000	0.000000000000000E+000
8.731013985994179E+004	1	9.199993699665761E+001	-9.199993508676720E+001	2.2215328E+000	0.000000000000000E+000
8.734014005280321E+004	1	9.203155225237667E+001	-9.203155034178363E+001	2.2207689E+000	0.000000000000000E+000
8.737014024574473E+004	1	9.206316754953676E+001	-9.206316563828383E+001	2.2200816E+000	0.000000000000000E+000
8.740014043862383E+004	1	9.209478281974867E+001	-9.209478090781275E+001	2.2193561E+000	0.000000000000000E+000
8.743014063153879E+004	1	9.212639801351375E+001	-9.212639610089387E+001	2.2186496E+000	0.000000000000000E+000
8.746014082444443E+004	1	9.215801317942962E+001	-9.215801126614464E+001	2.2179241E+000	0.000000000000000E+000
8.749014101733238E+004	1	9.218962840293695E+001	-9.218962648895031E+001	2.2172561E+000	0.000000000000000E+000
8.752014121026458E+004	1	9.222124356045317E+001	-9.222124164581533E+001	2.2167022E+000	0.000000000000000E+000
8.755014140312601E+004	1	9.225285865578974E+001	-9.225285674047204E+001	2.2162440E+000	0.000000000000000E+000
8.758014159607264E+004	1	9.228447369395337E+001	-9.228447177799119E+001	2.2154994E+000	0.000000000000000E+000
8.761014178894658E+004	1	9.231608866257673E+001	-9.231608674597274E+001	2.2146211E+000	0.000000000000000E+000
8.764014198186668E+004	1	9.234770369095294E+001	-9.234770177371958E+001	2.2141247E+000	0.000000000000000E+000
8.767014217476721E+004	1	9.237931875424302E+001	-9.237931683637959E+001	2.2133420E+000	0.000000000000000E+000
8.770014236766077E+004	1	9.241093369948106E+001	-9.241093178097471E+001	2.2125592E+000	0.000000000000000E+000
8.773014256058831E+004	1	9.244254860871555E+001	-9.244254668957318E+001	2.2120819E+000	0.000000000000000E+000
8.776014275345486E+004	1	9.247416358076926E+001	-9.247416166095412E+001	2.2112417E+000	0.000000000000000E+000
8.779014294640138E+004	1	9.250577863359669E+001	-9.250577671311071E+001	2.2108407E+000	0.000000000000000E+000
8.782014313927013E+004	1	9.253739373958635E+001	-9.253739181839265E+001	2.2101536E+000	0.000000000000000E+000
8.785014333219524E+004	1	9.256900883120142E+001	-9.256900690934818E+001	2.2093706E+000	0.000000000000000E+000
8.788014352509100E+004	1	9.260062378658073E+001	-9.260062186409569E+001	2.2087979E+000	0.000000000000000E+000
8.791014371798933E+004	1	9.263223877714633E+001	-9.263223685400179E+001	2.2079768E+000	0.000000000000000E+000
8.794014391091163E+004	1	9.266385380819084E+001	-9.266385188438511E+001	2.2072513E+000	0.000000000000000E+000
8.797014410378365E+004	1	9.269546884441976E+001	-9.269546691994431E+001	2.2062967E+000	0.000000000000000E+000
8.800014429673064E+004	1	9.272708390249430E+001	-9.272708197734521E+001	2.2056284E+000	0.000000000000000E+000
8.803014448959427E+004	1	9.275869898017062E+001	-9.275869705435881E+001	2.2048838E+000	0.000000000000000E+000
8.806014468252473E+004	1	9.279031414965691E+001	-9.279031222317845E+001	2.2041011E+000	0.000000000000000E+000
8.809014487541490E+004	1	9.282192932408958E+001	-9.282192739697201E+001	2.2033184E+000	0.000000000000000E+000
8.812014506831812E+004	1	9.285354457374360E+001	-9.285354264594227E+001	2.2023447E+000	0.000000000000000E+000
8.815014526123530E+004	1	9.288515976797369E+001	-9.288515783952438E+001	2.2015045E+000	0.000000000000000E+000
8.818014545411197E+004	1	9.291677485745365E+001	-9.291677292834642E+001	2.2006645E+000	0.000000000000000E+000
8.821014564705570E+004	1	9.294838979227619E+001	-9.294838786254485E+001	2.1998625E+000	0.000000000000000E+000
8.824014583991701E+004	1	9.298000488851923E+001	-9.298000295813127E+001	2.1987934E+000	0.000000000000000E+000
8.827014603285235E+004	1	9.301161988057673E+001	-9.301161794954459E+001	2.1981442E+000	0.000000000000000E+000
8.830014622573741E+004	1	9.304323484457444E+001	-9.304323291291173E+001	2.1971705E+000	0.000000000000000E+000
8.833014641864575E+004	1	9.307484986916188E+001	-9.307484793683157E+001	2.1964641E+000	0.000000000000000E+000
8.836014661155746E+004	1	9.310646489190680E+001	-9.310646295889451E+001	2.1957195E+000	0.000000000000000E+000
8.839014680443937E+004	1	9.313807988262566E+001	-9.313807794896634E+001	2.1945548E+000	0.000000000000000E+000
8.842014699737763E+004	1	9.316969486779276E+001	-9.316969293348848E+001	2.1938293E+000	0.000000000000000E+000
8.845014719023905E+004	1	9.320130982637352E+001	-9.320130789139594E+001	2.1928172E+000	0.000000000000000E+000
8.848014738317963E+004	1	9.323292482189939E+001	-9.323292288626777E+001	2.1920345E+000	0.000000000000000E+000
8.851014757606015E+004	1	9.326453984741505E+001	-9.326453791110950E+001	2.1913471E+000	0.000000000000000E+000
8.854014776897419E+004	1	9.329615487545728E+001	-9.329615293849733E+001	2.1905644E+000	0.000000000000000E+000
8.857014796188124E+004	1	9.332776993345506E+001	-9.332776799587313E+001	2.1895716E+000	0.000000000000000E+000
8.860014815476874E+004	1	9.335938486862834E+001	-9.335938293038602E+001	2.1888077E+000	0.000000000000000E+000
8.863014834770233E+004	1	9.339099999687404E+001	-9.339099805793842E+001	2.1880441E+000	0.000000000000000E+000
8.866014854056374E+004	1	9.342261516214127E+001	-9.342261322254986E+001	2.1871850E+000	0.000000000000000E+000
8.869014873350944E+004	1	9.345423031258001E+001	-9.345422837232940E+001	2.1865168E+000	0.000000000000000E+000
8.872014892638457E+004	1	9.348584539493235E+001	-9.348584345401849E+001	2.1857340E+000	0.000000000000000E+000
8.875014911930374E+004	1	9.351746051417933E+001	-9.351745857258840E+001	2.1848366E+000	0.000000000000000E+000
8.878014931220567E+004	1	9.354907558839440E+001	-9.354907364615970E+001	2.1841302E+000	0.000000000000000E+000
8.881014950509823E+004	1	9.358069067148440E+001	-9.358068872861142E+001	2.1833282E+000	0.000000000000000E+000
8.884014969802671E+004	1	9.361230583646086E+001	-9.361230389289909E+001	2.1821828E+000	0.000000000000000E+000
8.887014989089279E+004	1	9.364392093983574E+001	-9.364391899561781E+001	2.1816099E+000	0.000000000000000E+000
8.890015008383978E+004	1	9.367553617920217E+001	-9.367553423432982E+001	2.1806171E+000	0.000000000000000E+000
8.893015027670958E+004	1	9.370715142038371E+001	-9.370714947482962E+001	2.1796625E+000	0.000000000000000E+000
8.896015046963329E+004	1	9.373876656224229E+001	-9.373876461605506E+001	2.1788607E+000	0.000000000000000E+000
8.899015066252952E+004	1	9.377038160304625E+001	-9.377037965619320E+001	2.1779251E+000	0.000000000000000E+000
8.902015085542668E+004	1	9.380199670005696E+001	-9.380199475254737E+001	2.1768749E+000	0.000000000000000E+000
8.905015104834992E+004	1	9.383361167500189E+001	-9.383360972689438E+001	2.1756148E+000	0.000000000000000E+000
8.908015124122053E+004	1	9.386522666544107E+001	-9.386522471667162E+001	2.1746602E+000	0.000000000000000E+000
8.911015143416706E+004	1	9.389684166208900E+001	-9.389683971267377E+001	2.1735146E+000	0.000000000000000E+000
8.914015162703162E+004	1	9.392845665834386E+001	-9.392845470831043E+001	2.1725791E+000	0.000000000000000E+000
8.917015181996091E+004	1	9.396007163647243E+001	-9.396006968583404E+001	2.1716435E+000	0.000000000000000E+000
8.920015201285202E+004	1	9.399168663889797E+001	-9.399168468762080E+001	2.1701734E+000	0.000000000000000E+000
8.923015220575430E+004	1	9.402330152574592E+001	-9.402329957387501E+001	2.1688941E+000	0.000000000000000E+000
8.926015239867195E+004	1	9.405491648771951E+001	-9.405491453521326E+001	2.1679204E+000	0.000000000000000E+000
8.929015259154770E+004	1	9.408653152139280E+001	-9.408652956822067E+001	2.1669466E+000	0.000000000000000E+000
8.932015278449235E+004	1	9.411814647969814E+001	-9.411814452589009E+001	2.1659157E+000	0.000000000000000E+000
8.935015297735413E+004	1	9.414976140737730E+001	-9.414975945292923E+001	2.1649420E+000	0.000000000000000E+000
8.938015317028854E+004	1	9.418137629989384E+001	-9.418137434482966E+001	2.1642165E+000	0.000000000000000E+000
8.941015336317499E+004	1	9.421299122812235E+001	-9.421298927245056E+001	2.1633191E+000	0.000000000000000E+000
8.944015355608286E+004	1	9.424460615024535E+001	-9.424460419394663E+001	2.1621163E+000	0.000000000000000E+000
8.947015374899586E+004	1	9.427622127414658E+001	-9.427621931717385E+001	2.1612189E+000	0.000000000000000E+000
8.950015394187695E+004	1	9.430783625260078E+001	-9.430783429496574E+001	2.1602070E+000	0.000000000000000E+000
8.953015413481649E+004	1	9.433945123589898E+001	-9.433944927759171E+001	2.1593287E+000	0.000000000000000E+000
8.956015432767791E+004	1	9.437106624931147E+001	-9.437106429035119E+001	2.1582212E+000	0.000000000000000E+000
8.959015452061757E+004	1	9.440268117860522E+001	-9.440267921901088E+001	2.1569993E+000	0.000000000000000E+000
8.962015471349901E+004	1	9.443429606897935E+001	-9.443429410878245E+001	2.1555483E+000	0.000000000000000E+000
8.965015490641212E+004	1	9.446591094536315E+001	-9.446590898451042E+001	2.1544793E+000	0.000000000000000E+000
8.968015509932011E+004	1	9.449752580124972E+001	-9.449752383977615E+001	2.1532574E+000	0.000000000000000E+000
8.971015529220656E+004	1	9.452914082865917E+001	-9.452913886653964E+001	2.1520162E+000	0.000000000000000E+000
8.974015548514109E+004	1	9.456075586696853E+001	-9.456075390419356E+001	2.1510615E+000	0.000000000000000E+000
